2017,김헌곤,삼성,123,404,356,94,9,51,47,29,45,11,0.279,0.264,0.331,0.388,0.719,0.316,0.07
2017,임익준,한화,30,47,36,9,0,7,2,7,8,1,0.321,0.25,0.372,0.278,0.65,0.312,0.07
2017,김주성,LG,2,1,1,1,0,1,0,0,0,0,1,1,1,1,2,0.898,0.06
2017,정찬헌,LG,1,1,1,1,0,1,2,0,0,0,1,1,1,1,2,0.898,0.06
2017,김강률,두산,1,1,1,1,0,0,1,0,0,0,1,1,1,1,2,0.898,0.06
2017,장성우,kt,118,348,294,68,8,28,46,43,59,0,0.259,0.231,0.328,0.357,0.685,0.304,0.06
2017,김회성,한화,54,103,85,20,3,10,13,13,24,0,0.283,0.235,0.343,0.388,0.731,0.323,0.05
2017,박윤,넥센,9,18,16,5,0,2,0,2,4,0,0.417,0.313,0.389,0.375,0.764,0.347,0.04
2017,이재원,SK,114,350,314,76,9,32,42,16,55,0,0.264,0.242,0.292,0.376,0.668,0.29,0.04
2017,최정민,KIA,8,9,9,3,0,1,1,0,4,0,0.6,0.333,0.333,0.444,0.777,0.337,0.03
2017,허정협,넥센,83,266,228,54,9,35,39,24,73,1,0.306,0.237,0.34,0.395,0.735,0.325,0.03
2017,박상언,한화,4,4,2,0,0,1,0,2,1,0,0,0,0.5,0,0.5,0.357,0.03
2017,김진곤,kt,28,40,39,11,2,9,8,1,11,1,0.346,0.282,0.3,0.462,0.762,0.319,0.02
2017,윤진호,LG,14,3,3,1,0,1,1,0,1,0,0.5,0.333,0.333,0.333,0.666,0.299,0.01
2017,이진영,kt,103,285,263,76,2,28,31,17,34,0,0.326,0.289,0.335,0.418,0.753,0.327,0.01
2017,백승현,LG,9,30,23,5,0,2,1,5,6,0,0.294,0.217,0.379,0.261,0.64,0.317,0.01
2017,박유연,두산,3,3,3,1,0,0,0,0,2,0,1,0.333,0.333,0.333,0.666,0.299,0
2017,노진혁,NC,4,7,7,2,0,2,0,0,1,0,0.333,0.286,0.286,0.429,0.715,0.305,0
2017,최영진,삼성,14,22,20,4,1,4,4,1,4,1,0.2,0.2,0.238,0.55,0.788,0.297,-0.01
2017,이정훈,KIA,4,3,2,0,0,0,0,0,1,0,0,0,0.333,0,0.333,0.263,-0.01
2017,송성문,넥센,38,90,77,21,1,11,8,10,16,0,0.328,0.273,0.36,0.338,0.698,0.317,-0.02
2017,김지성,KIA,37,49,47,11,2,6,4,1,14,1,0.29,0.234,0.265,0.426,0.691,0.29,-0.02
2017,최정용,SK,5,8,6,2,0,1,0,1,0,0,0.333,0.333,0.429,0.333,0.762,0.359,-0.03
2017,김용의,LG,60,189,164,44,0,17,8,19,49,9,0.383,0.268,0.344,0.329,0.673,0.307,-0.03
2017,유영준,NC,2,1,1,0,0,0,0,0,1,0,-,0,0,0,0,0,-0.03
2017,강구성,NC,1,1,1,0,0,0,0,0,1,0,-,0,0,0,0,0,-0.03
2017,김재유,롯데,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03
2017,전유수,SK,1,1,1,0,0,0,0,0,1,0,-,0,0,0,0,0,-0.03
2017,박진태,KIA,1,1,1,0,0,0,0,0,1,0,-,0,0,0,0,0,-0.03
2017,서예일,두산,22,25,23,6,0,5,2,1,6,0,0.353,0.261,0.292,0.348,0.64,0.282,-0.04
2017,나경민,롯데,97,129,117,30,1,37,11,7,37,20,0.363,0.256,0.307,0.359,0.666,0.292,-0.04
2017,차일목,한화,52,112,92,19,1,7,7,13,21,1,0.257,0.207,0.324,0.272,0.596,0.284,-0.04
2017,이창열,한화,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.04
2017,채상현,넥센,5,12,10,3,0,0,0,1,3,1,0.429,0.3,0.364,0.3,0.664,0.269,-0.05
2017,허경민,두산,130,422,369,95,3,50,40,29,48,8,0.288,0.257,0.327,0.347,0.674,0.304,-0.05
2017,정주후,kt,7,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.05
2017,김종호,NC,3,2,2,0,0,0,0,0,2,1,-,0,0,0,0,0,-0.05
2017,임병욱,넥센,21,46,42,10,1,10,7,3,14,2,0.321,0.238,0.283,0.381,0.664,0.284,-0.06
2017,최병연,KIA,3,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.06
2017,안주형,삼성,10,10,10,3,0,0,2,0,1,0,0.333,0.3,0.3,0.4,0.7,0.303,-0.07
2017,오준혁,KIA,14,13,12,3,0,1,1,1,3,0,0.333,0.25,0.308,0.25,0.558,0.262,-0.07
2017,김규민,넥센,14,23,21,5,0,5,2,1,6,0,0.333,0.238,0.304,0.333,0.637,0.283,-0.07
2017,조평호,NC,29,52,44,10,1,4,4,6,13,0,0.3,0.227,0.333,0.364,0.697,0.313,-0.07
2017,이성곤,두산,4,5,5,1,0,1,0,0,2,0,0.333,0.2,0.2,0.2,0.4,0.18,-0.07
2017,이우성,두산,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.07
2017,이종환,한화,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.07
2017,강지광,넥센,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.07
2017,노경은,롯데,1,2,2,0,0,0,0,0,2,0,-,0,0,0,0,0,-0.07
2017,유민상,kt,15,33,30,7,1,4,2,2,8,1,0.286,0.233,0.303,0.367,0.67,0.296,-0.09
2017,노수광,KIA,5,19,15,3,0,1,0,3,3,1,0.25,0.2,0.368,0.2,0.568,0.273,-0.09
2017,김만수,kt,10,6,6,1,0,0,0,0,3,0,0.333,0.167,0.167,0.167,0.334,0.15,-0.09
2017,최승준,SK,31,98,90,21,6,11,16,7,34,0,0.3,0.233,0.296,0.478,0.774,0.321,-0.1
2017,윤요섭,kt,22,43,39,9,2,6,6,4,7,0,0.233,0.231,0.302,0.41,0.712,0.305,-0.1
2017,김혜성,넥센,16,17,16,3,0,1,2,1,6,0,0.3,0.188,0.235,0.313,0.548,0.24,-0.1
2017,홍성갑,넥센,7,8,7,1,0,0,0,1,5,0,0.5,0.143,0.25,0.143,0.393,0.201,-0.1
2017,이인행,KIA,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1
2017,류지혁,두산,125,330,297,77,3,60,26,21,55,7,0.31,0.259,0.317,0.36,0.677,0.3,-0.11
2017,백용환,KIA,15,20,17,3,0,2,1,3,3,0,0.214,0.176,0.3,0.176,0.476,0.242,-0.11
2017,서상우,LG,10,17,13,1,1,4,2,3,8,1,0,0.077,0.294,0.308,0.602,0.252,-0.11
2017,조수행,두산,80,52,47,13,0,17,2,4,12,3,0.371,0.277,0.346,0.319,0.665,0.308,-0.12
2017,나종덕,롯데,5,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,-0.12
2017,문규현,롯데,110,337,304,82,6,38,42,10,42,2,0.293,0.27,0.295,0.391,0.686,0.293,-0.13
2017,최원제,삼성,11,18,18,4,0,3,3,0,6,0,0.333,0.222,0.222,0.389,0.611,0.256,-0.13
2017,김성윤,삼성,22,14,12,1,1,3,2,2,7,0,0,0.083,0.214,0.333,0.547,0.232,-0.13
2017,이영욱,삼성,6,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,-0.13
2017,이재근,kt,6,4,4,0,0,1,0,0,3,0,0,0,0,0,0,0,-0.13
2017,문선엽,삼성,4,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,-0.13
2017,김주현,롯데,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13
2017,박성한,SK,2,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,-0.13
2017,전민수,kt,55,145,130,36,1,20,8,11,25,2,0.333,0.277,0.331,0.362,0.693,0.308,-0.14
2017,김정혁,삼성,31,91,84,23,0,15,13,4,18,3,0.348,0.274,0.322,0.333,0.655,0.297,-0.14
2017,이용규,한화,57,200,179,47,0,31,12,17,20,10,0.294,0.263,0.332,0.318,0.65,0.297,-0.14
2017,황윤호,NC,36,17,15,2,0,8,0,1,4,0,0.182,0.133,0.235,0.267,0.502,0.224,-0.14
2017,이원재,NC,2,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.14
2017,김상수,삼성,42,154,144,38,3,17,13,5,26,1,0.302,0.264,0.291,0.375,0.666,0.289,-0.15
2017,문선재,LG,35,107,92,24,2,17,14,10,24,0,0.324,0.261,0.333,0.413,0.746,0.322,-0.15
2017,김성욱,NC,124,347,308,76,6,60,31,24,59,10,0.282,0.247,0.315,0.39,0.705,0.305,-0.15
2017,워스,SK,3,11,9,1,0,0,0,2,2,0,0.143,0.111,0.273,0.111,0.384,0.211,-0.15
2017,장준원,LG,8,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.15
2017,강상원,한화,33,14,14,3,0,8,1,0,5,0,0.333,0.214,0.214,0.286,0.5,0.216,-0.16
2017,이호신,KIA,12,8,7,1,0,3,0,1,3,0,0.25,0.143,0.25,0.143,0.393,0.201,-0.16
2017,오태곤,kt,122,384,355,104,8,48,38,12,85,11,0.358,0.293,0.316,0.448,0.764,0.324,-0.17
2017,한승택,KIA,96,91,83,19,0,7,7,6,25,0,0.328,0.229,0.289,0.277,0.566,0.259,-0.17
2017,김민준,넥센,12,5,4,0,0,2,0,1,3,0,0,0,0.2,0,0.2,0,-0.17
2017,성의준,삼성,11,8,6,0,0,0,0,1,2,0,0,0,0.143,0,0.143,0.102,-0.17
2017,홍현빈,kt,8,6,6,0,0,1,0,0,4,1,0,0,0,0,0,0,-0.17
2017,최민창,LG,13,33,29,8,0,1,2,3,7,0,0.348,0.276,0.333,0.276,0.609,0.283,-0.18
2017,이우민,롯데,104,215,185,47,4,35,21,15,38,2,0.301,0.254,0.343,0.357,0.7,0.314,-0.18
2017,나원탁,삼성,12,23,23,5,0,2,0,0,12,0,0.455,0.217,0.217,0.261,0.478,0.21,-0.18
2017,이현동,삼성,16,16,16,3,0,1,0,0,7,1,0.333,0.188,0.188,0.25,0.438,0.189,-0.2
2017,남태혁,kt,31,68,60,15,2,8,11,6,20,0,0.333,0.25,0.324,0.367,0.691,0.305,-0.21
2017,김대우,롯데,12,22,20,4,0,1,4,1,10,0,0.4,0.2,0.238,0.3,0.538,0.237,-0.21
2017,유재신,넥센,16,15,15,3,0,0,1,0,5,2,0.3,0.2,0.2,0.2,0.4,0.18,-0.22
2017,김민수,롯데,10,19,17,3,0,0,0,1,9,0,0.375,0.176,0.222,0.176,0.398,0.189,-0.22
2017,박광열,NC,60,66,63,12,1,5,1,2,18,0,0.25,0.19,0.215,0.381,0.596,0.246,-0.23
2017,신진호,NC,9,12,12,1,0,1,0,0,5,0,0.143,0.083,0.083,0.167,0.25,0.103,-0.23
2017,조윤준,LG,25,43,38,9,0,3,8,2,6,0,0.273,0.237,0.268,0.237,0.505,0.232,-0.24
2017,황목치승,LG,45,34,29,6,0,14,3,1,6,2,0.25,0.207,0.25,0.207,0.457,0.215,-0.24
2017,이재율,NC,52,27,24,4,0,16,1,0,9,9,0.267,0.167,0.231,0.167,0.398,0.199,-0.24
2017,박준혁,한화,8,10,10,1,0,1,0,0,4,0,0.167,0.1,0.1,0.1,0.2,0.09,-0.24
2017,김민혁,두산,18,21,21,4,0,1,2,0,6,0,0.267,0.19,0.19,0.286,0.476,0.203,-0.25
2017,김민수,삼성,13,22,21,3,0,2,3,1,8,0,0.231,0.143,0.182,0.19,0.372,0.17,-0.25
2017,나성용,삼성,6,11,11,2,0,0,1,0,7,0,0.5,0.182,0.182,0.182,0.364,0.163,-0.26
2017,김재현,SK,14,4,4,0,0,3,0,0,2,1,0,0,0,0,0,0,-0.26
2017,오재원,두산,127,390,334,79,7,43,40,47,85,7,0.294,0.237,0.332,0.353,0.685,0.306,-0.27
2017,이성규,삼성,15,20,17,2,0,4,0,1,9,0,0.25,0.118,0.211,0.118,0.329,0.174,-0.27
2017,김동한,롯데,81,205,178,42,3,26,14,14,25,4,0.26,0.236,0.292,0.393,0.685,0.296,-0.28
2017,정진기,SK,90,212,197,46,11,37,35,9,55,4,0.267,0.234,0.281,0.437,0.718,0.301,-0.28
2017,김종민,NC,22,24,22,3,0,2,1,2,2,0,0.15,0.136,0.208,0.136,0.344,0.172,-0.28
2017,정주현,LG,15,9,8,0,0,2,0,0,4,1,0,0,0,0,0,0,-0.28
2017,안치영,kt,21,22,18,3,0,4,0,1,6,1,0.25,0.167,0.25,0.222,0.472,0.227,-0.29
2017,정병곤,삼성,74,82,74,16,2,16,7,4,21,1,0.275,0.216,0.275,0.297,0.572,0.258,-0.3
2017,신성현,한화,13,34,31,6,1,2,4,0,6,1,0.2,0.194,0.212,0.355,0.567,0.235,-0.32
2017,도태훈,NC,32,51,47,9,1,3,4,4,7,0,0.205,0.191,0.255,0.277,0.532,0.239,-0.33
2017,정경운,한화,46,121,106,25,1,8,7,9,24,2,0.289,0.236,0.291,0.302,0.593,0.265,-0.34
2017,고장혁,KIA,67,40,38,9,0,13,3,0,9,0,0.3,0.237,0.231,0.316,0.547,0.233,-0.35
2017,최윤석,한화,21,33,32,7,0,3,2,0,6,0,0.269,0.219,0.219,0.219,0.438,0.196,-0.35
